paper_id,title,full_model_score_v2,value_norm,query_similarity,WTP,price,price_rank,scenario
W2473283431,Data Collection and Wireless Communication in Internet of Things (IoT) Using Economic Analysis and Pricing Models: A Survey,0.09290105574756356,0.10268491114018247,0.07517762519195147,0.20874096738239584,0.03881323679780134,23,Conservative
W3215634159,Coalition Game and Blockchain-Based Optimal Data Pricing Scheme for Ride Sharing Beyond 5G,0.028676470588235296,0.03169652713278475,0.18527285145533606,0.24045940244061068,0.03873651515691881,24,Conservative
W3111554765,Optimal Sticky Prices under Rational Inattention,0.15936157731466755,0.17614470873378768,0.0,0.17614470873378768,0.03728114175528696,25,Conservative
W2765365501,Pricing of Data Products in Data Marketplaces,0.02229746110358204,0.024645713589030387,0.1880579111506136,0.2312429104051214,0.03668113784953666,26,Conservative
W3210061505,Personal big data pricing method based on differential privacy,0.0006302521008403362,0.0006966269699513133,0.23029147497443828,0.23162981095405785,0.03480094749378304,27,Conservative
W2533772775,A pricing model for Big Personal Data,0.024213213133601644,0.026763222646233393,0.1449738809834865,0.18725697664831828,0.029842606552582557,28,Conservative
W2067195421,When Users Interfere with Protocols: Prospect Theory in Wireless Networks using Random Access and Data Pricing as an Example,0.014338235294117648,0.015848263566392375,0.1602235142906243,0.1862288357930625,0.028967316654618176,29,Conservative
W1777686370,The Pricing Behaviour of Firms in the Euro Area: New Survey Evidence,0.0548602520072617,0.06063784805418022,0.06261359186328548,0.13843845379559513,0.0237038815434788,30,Conservative
W3089176333,Towards Query Pricing on Incomplete Data,0.001986006281160996,0.002195162120213144,0.1498374554497217,0.15334828759550428,0.02312006166257086,31,Conservative
W2150449738,The Pricing Behaviour of Italian Firms: New Survey Evidence on Price Stickiness,0.054982054542306896,0.06077247819790808,0.05902913359829079,0.13415099873477299,0.02297609083625875,32,Conservative
W2734426755,An Online Pricing Mechanism for Mobile Crowdsensing Data Markets,0.023370308707408267,0.02583154791544753,0.10658684967601846,0.1434316108497167,0.0228115128123465,33,Conservative
W2942073230,Big Data Market Optimization Pricing Model Based on Data Quality,0.004167991858139876,0.004606943055082791,0.14135038902879787,0.14856210485615856,0.022523861733449228,34,Conservative
W2759182208,Pricing privacy – the right to know the value of your personal data,0.02067444687704714,0.02285177195629109,0.10840179718438309,0.14116226173631274,0.022303371995358284,35,Conservative
W2921968831,Personal Data Trading Scheme for Data Brokers in IoT Data Marketplaces,0.007661075156663533,0.008467899695756535,0.0998911046739948,0.11174247578926216,0.017092549795247967,36,Conservative
W2018362551,The challenges of personal data markets and privacy,0.04059678553973712,0.04487222757782577,0.0472039981160551,0.10054881987806841,0.016661470316597937,37,Conservative
W2920282816,Pricing for Revenue Maximization in IoT Data Markets: An Information Design Perspective,0.008888848609235625,0.009824975854505643,0.0937307205406257,0.10723930465967961,0.016454663951579306,38,Conservative
W4322604225,Data and Markets,0.0017331932773109247,0.0019157241673661118,0.10517285065435975,0.10789450350872325,0.016256519164072655,39,Conservative
W2982407593,Trading Private Range Counting over Big IoT Data,0.04616596638655463,0.051027925548933706,0.03489012429885979,0.09303953250825454,0.015617594894516763,40,Conservative
W4390728454,Pricing Game and Blockchain for Electricity Data Trading in Low-Carbon Smart Energy Systems,0.010556722689075633,0.011668501746684498,0.08370697579895028,0.09928241751891372,0.015297829599619134,41,Conservative
W4388068877,Multi-Blockchain Based Data Trading Markets With Novel Pricing Mechanisms,0.0023634453781512608,0.002612351137317425,0.0976791404445105,0.10131218043635755,0.015289459111879091,42,Conservative
W2934375453,Personal Data Market Optimization Pricing Model Based on Privacy Level,0.0007064247225311586,0.000780821695476184,0.09971866991594336,0.10081094161507714,0.015149191621885622,43,Conservative
W2508874533,Smart Media Pricing (SMP): Non-uniform packet pricing game for wireless multimedia communications,0.0003151260504201681,0.00034831348497565664,0.09715973698857153,0.09764341865990642,0.014658416480789393,44,Conservative
W2581979418,When Social Network Effect Meets Congestion Effect in Wireless Networks: Data Usage Equilibrium and Optimal Pricing,0.015119106769276752,0.016711372358788622,0.0711866667302777,0.09265654666790897,0.01444042831868276,45,Conservative
W2996741051,Dynamic Pricing for Revenue Maximization in Mobile Social Data Market With Network Effects,0.004902836134453782,0.005419177303746258,0.08584596360297195,0.09312599889702002,0.014145533039417003,46,Conservative
W2190764372,Prospect Pricing in Cognitive Radio Networks,0.006302521008403362,0.006966269699513133,0.07852201668089681,0.08767630856260514,0.013365218168487463,47,Conservative
W3127298136,A Model of the Data Economy,0.017647058823529415,0.019505555158636775,0.06015441333117877,0.08435334939888252,0.013228878028162859,48,Conservative
W2916829860,ARETE: On Designing Joint Online Pricing and Reward Sharing Mechanisms for Mobile Data Markets,0.00343795554515661,0.003800023119409626,0.08033612656918859,0.08535726624174517,0.012917115791056658,49,Conservative
W2045522464,Understanding Mobile Traffic Patterns of Large Scale Cellular Towers in Urban Environment,0.06295509453781514,0.06958519724472426,0.0,0.06958519724472426,0.01213251447316415,50,Conservative
W2514159439,Big Data Driven Mobile Traffic Understanding and Forecasting: A Time Series Approach,0.035609243697479,0.0393594238022492,0.029062687514537125,0.07299767385565434,0.011955252312000222,51,Conservative
W4226305897,Business Data Sharing through Data Marketplaces: A Systematic Literature Review,0.005763430372148861,0.00637040484485835,0.07036888249030032,0.07853240041493258,0.01195495917666846,52,Conservative
W3040491562,Subscription-Based Data-Sharing Model Using Blockchain and Data as a Service,0.00689732142857143,0.007623711402404685,0.06611088112942556,0.07575063364498795,0.011564720386058729,53,Conservative
W3014121762,Advancing Data Monetization and the Creation of Data-based Business Models,0.006109506302521009,0.006752927689965543,0.06664494355084916,0.0751980651796176,0.011457442260746784,54,Conservative
W3186955607,Pricing through health apps generated data—Digital dividend as a game changer: Discrete choice experiment,0.0003151260504201681,0.00034831348497565664,0.07312690897818132,0.07357710681720374,0.011045535787052035,55,Conservative
W2612128091,QIRANA,0.057695116116625575,0.06377126528848497,0.0,0.06377126528848497,0.01098906079004576,56,Conservative
W3206864493,Embedding European values in data governance: a case for public data commons,0.004096638655462185,0.0045280753046835365,0.058446135409534104,0.06403280472382605,0.00970640158518976,57,Conservative
W4377287661,A Reference System Architecture with Data Sovereignty for Human-Centric Data Ecosystems,0.0015756302521008406,0.0017415674248782832,0.061774761068405425,0.06394666813950921,0.009630978822882826,58,Conservative
W3209462287,Regulatory Spillovers and Data Governance: Evidence from the GDPR,0.01602788388082506,0.017715857143107305,0.037616553717976876,0.05799804882861899,0.00905932712596222,59,Conservative
W3117086259,"Fintech: what’s old, what’s new?",0.04852941176470589,0.053640276686251126,0.0,0.053640276686251126,0.00905308925197982,60,Conservative
W2509511072,Understanding rollover data,0.0,0.0,0.05710967020486543,0.05710967020486544,0.008566450530729816,61,Conservative
W3121561769,The Economic Consequences of Data Privacy Regulation: Empirical Evidence from GDPR,0.01717436974789916,0.01898308493117329,0.03290011590795892,0.05438138361723713,0.008518521790943824,62,Conservative
W2123954539,Microeconomic Evidence on Price-Setting,0.04506302521008404,0.049808828351518904,0.0,0.049808828351518904,0.00833964603634071,63,Conservative
W4377865288,"The Dimensions of Data Labor: A Road Map for Researchers, Activists, and Policymakers to Empower Data Producers",0.0009453781512605043,0.0010449404549269699,0.050793766539311266,0.052051012840298415,0.007826688499207625,64,Conservative
W3113404185,Blockchain Based Data and Energy Trading in Internet of Electric Vehicles,0.012814958251671277,0.014164562918570753,0.03425159676896437,0.050356795277517165,0.007803167989907667,65,Conservative
W1841962286,A Priced Public Sensing Framework for Heterogeneous IoT Architectures,0.04165501368837179,0.04604190280416398,0.0,0.04604190280416398,0.007648235305464426,66,Conservative
W2956647116,Smart Contract Based Data Trading Mode Using Blockchain and Machine Learning,0.013392857142857146,0.014803323111465408,0.03125137779123607,0.04790519787519004,0.0074339843242813,67,Conservative
W4386021011,What is the value of data? A review of empirical methods,0.0015756302521008406,0.0017415674248782832,0.04315131101145227,0.0451934821067239,0.006806569939697447,68,Conservative
W4220901737,Data Market Design: A Systematic Literature Review,0.002993697478991597,0.003308978107268738,0.040691717856329884,0.044539287977733634,0.0067324760317511246,69,Conservative
W2906578628,The Internet of Things: A Review of Enabled Technologies and Future Challenges,0.03529411764705883,0.03901111031727355,0.0,0.03901111031727355,0.006384319902456303,70,Conservative
W2310916783,Marketplaces for Digital Data: Quo Vadis?,0.0006858384091046491,0.0007580673387264707,0.04147095438814285,0.042354772830979194,0.006364453644119699,71,Conservative
W3096125752,Data Sharing and Market Power with Two-Sided Platforms,0.003100052521008404,0.0034265339084480224,0.03749159216609755,0.041431990921900926,0.00626448748091108,72,Conservative
W2919782326,Making Big Money from Small Sensors: Trading Time-Series Data under Pufferfish Privacy,0.01039941831616872,0.011494630896413435,0.02647527954843015,0.039187204709997855,0.006035735565400945,73,Conservative
W3008256197,The Effect of Privacy Regulation on the Data Industry: Empirical Evidence from GDPR,0.004663865546218488,0.005155039577639718,0.03301680090137634,0.038852652140510646,0.005897998256894806,74,Conservative
W2993467838,Evaluation of big data frameworks for analysis of smart grids,0.0020483193277310925,0.0022640376523417683,0.034908701344844716,0.03748887745414281,0.005653038298656494,75,Conservative
W4281293246,Business model archetypes for data marketplaces in the automotive industry,0.0020483193277310925,0.0022640376523417683,0.03482722427379828,0.03740666251446977,0.005640640909503886,76,Conservative
W4288685807,New and emerging forms of data and technologies: literature and bibliometric review,0.004254201680672269,0.004702232047171365,0.031652987317569686,0.03695057813015459,0.005603399286948982,77,Conservative
W3124517880,Optimal Sticky Prices under Rational Inattention,0.030910947062566675,0.034166327032960415,0.0,0.034166327032960415,0.0055335173209671825,78,Conservative
W2994622980,Smart Contract-Based Data Commodity Transactions for Industrial Internet of Things,0.002993697478991597,0.003308978107268738,0.03149498202075025,0.035220824952000934,0.00532391447134028,79,Conservative
W4310251148,Data monetization: insights from a technology-enabled literature review and research agenda,0.0036239495798319333,0.004005605077220051,0.029490819634695926,0.03396893901935646,0.005142964007014767,80,Conservative
W4289544372,The value of data in digital-based business models: Measurement and economic policy implications,0.0007878151260504203,0.0008707837124391416,0.028955967901131887,0.029927609154475895,0.004498262539282771,81,Conservative
W3021370403,TIDES: A Trust-Aware IoT Data Economic System With Blockchain-Enabled Multi-Access Edge Computing,0.0018828781512605045,0.0020811730727295485,0.025459794205910147,0.027752912231194006,0.004183152349447986,82,Conservative
W2011238498,Accounting for Incomplete Pass-Through,0.022027240740394156,0.02434703502441199,0.0,0.02434703502441199,0.0038595275937297786,83,Conservative
W4226382147,"Smartphone App Usage Analysis: Datasets, Methods, and Applications",0.020294117647058827,0.022431388432432288,0.0,0.022431388432432288,0.0035408167803171733,84,Conservative
W2327152018,AMUSE: Empowering Users for Cost-Aware Offloading with Throughput-Delay Tradeoffs,0.01862904622380443,0.020590960358035308,0.0,0.020590960358035308,0.00323703973066846,85,Conservative
W2166180954,Temporary Price Changes and the Real Effects of Monetary Policy,0.015436614512174582,0.017062318363690602,0.0,0.017062318363690602,0.002661240702333967,86,Conservative
W4243417153,Selling Cookies,0.014879347495708834,0.016446362887117445,0.0,0.016446362887117445,0.002561623431342781,87,Conservative
W4288391541,"Blockchain and AI-Empowered Healthcare Insurance Fraud Detection: an Analysis, Architecture, and Future Prospects",0.014495798319327733,0.016022420308880205,0.0,0.016022420308880205,0.002493214329726077,88,Conservative
W2156471581,Prices and Market Shares in a Menu Cost Model,0.014314548202354439,0.015822081873479395,0.0,0.015822081873479395,0.002460930677205789,89,Conservative
W1998665878,When Network Effect Meets Congestion Effect,0.013481492854725574,0.01490129347492164,0.0,0.01490129347492164,0.0023129110127672555,90,Conservative
W4360991875,The Economics of Digital Privacy,0.0075630252100840345,0.008359523639415759,0.0,0.008359523639415759,0.0012783871183296464,91,Conservative
W4293428560,Adoption of Federated Learning for Healthcare Informatics: Emerging Applications and Future Directions,0.00740546218487395,0.00818536689692793,0.0,0.00818536689692793,0.0012512551154722528,92,Conservative
W2126626399,The Price Is Right,0.004732026266953727,0.005230378630523758,0.0,0.005230378630523758,0.0007941316957950876,93,Conservative
W4312395603,Shaping future low-carbon energy and transportation systems: Digital technologies and applications,0.0047268907563025216,0.00522470227463485,0.0,0.00522470227463485,0.0007932594710457285,94,Conservative
W3002742063,Monetization of Services Provided by Public Fog Nodes Using Blockchain and Smart Contracts,0.004411764705882354,0.004876388789659194,0.0,0.004876388789659194,0.0007397810271186489,95,Conservative
W4385311348,Evolving deep gated recurrent unit using improved marine predator algorithm for profit prediction based on financial accounting information system,0.004411764705882354,0.004876388789659194,0.0,0.004876388789659194,0.0007397810271186489,95,Conservative
W4284704402,"A Taxonomy on Smart Healthcare Technologies: Security Framework, Case Study, and Future Directions",0.004096638655462185,0.0045280753046835365,0.0,0.0045280753046835365,0.0006863875087902401,97,Conservative
W4281710558,Blockchain for Future Wireless Networks: A Decade Survey,0.0023634453781512608,0.002612351137317425,0.0,0.002612351137317425,0.000394241203060239,98,Conservative
W3202764263,Regression markets and application to energy forecasting,0.0017331932773109247,0.0019157241673661118,0.0,0.0019157241673661118,0.00028864312478481746,99,Conservative
W3021125948,Contract Design in Hierarchical Game for Sponsored Content Service Market,0.0017331932773109247,0.0019157241673661118,0.0,0.0019157241673661118,0.00028864312478481746,99,Conservative
W4220799794,Blockchain as IoT Economy Enabler: A Review of Architectural Aspects,0.0011029411764705884,0.0012190971974147984,0.0,0.0012190971974147984,0.00018338474890408038,101,Conservative
W2954543879,Iris: Deep Reinforcement Learning Driven Shared Spectrum Access Architecture for Indoor Neutral-Host Small Cells,0.0011029411764705884,0.0012190971974147984,0.0,0.0012190971974147984,0.00018338474890408038,101,Conservative
W3202603574,"COVID-19 acceleration in digitalisation, aggregate productivity growth and the functional income distribution",0.0011029411764705884,0.0012190971974147984,0.0,0.0012190971974147984,0.00018338474890408038,101,Conservative
W1516789636,Debt Sustainability and Procyclical Fiscal Policies in Latin America,0.0003151260504201681,0.00034831348497565664,0.0,0.00034831348497565664,5.2289485545684056e-05,104,Conservative
W2758203152,Incentivizing self-capping to increase cloud utilization,0.00015756302521008404,0.00017415674248782832,0.0,0.00017415674248782832,2.6134127073008136e-05,105,Conservative
W2097281067,TUBE,0.9047196390980728,1.0,0.0,1.0,0.5,1,Base Case
W2168402580,Query-based data pricing,0.13753034169715844,0.15201432107107157,0.43060459659245276,1.5368880374646519,0.312303352671802,2,Base Case
W2974598553,Too Much Data: Prices and Inefficiencies in Data Markets,0.38002030129142894,0.4200420604003648,0.09088956783496686,0.9072407268086842,0.2694638514800481,3,Base Case
W2180742472,Smart data pricing,0.046932720426327096,0.05187543013116744,0.5883349517716907,1.4727063631493977,0.24764500108825846,4,Base Case
W2010653253,A survey of smart data pricing,0.0908852669016239,0.10045682991056616,0.43203720046973004,1.3117399313510252,0.24288162201237345,5,Base Case
W3123243120,Nonrivalry and the Economics of Data,0.3426026684682703,0.3786837973472263,0.06266678688932102,0.6938645457402481,0.19604402321997108,6,Base Case
W2293940046,Query-Based Data Pricing,0.039207965236915415,0.043337143953238774,0.43060459659245276,1.053835724253772,0.17405993930783376,7,Base Case
W4323644227,A Survey of Data Pricing for Data Marketplaces,0.011320903361344541,0.012513161947750467,0.4146248205014179,0.8832689431625161,0.13635871203960126,8,Base Case
W2743929098,Data pricing strategy based on data quality,0.021107070538705225,0.023329957289030607,0.3410360160308301,0.7690528348548543,0.12163761465478823,9,Base Case
W3084177365,A Survey on Data Pricing: From Economics to Data Science,0.021995333790375913,0.024311767800578924,0.3291083604501962,0.7465381370249266,0.11833310219830837,10,Base Case
W4382600626,"We, the Data",0.00047268907563025216,0.0005224702274634849,0.39216926336000296,0.7865001710613244,0.11811884868234473,11,Base Case
W1994174199,Smart data pricing: To share or not to share?,0.04016043145953046,0.04438991895828296,0.26467115626559745,0.6677220809072771,0.1105323573064371,12,Base Case
W2289113545,Smart data pricing models for the internet of things: a bundling strategy approach,0.04520851550849357,0.04996964093049041,0.2135725554720798,0.5624919031510266,0.09421141692202173,13,Base Case
W3195579788,Data pricing in machine learning pipelines,0.003968130026921448,0.00438603281661635,0.3008811348970386,0.616705698863167,0.0934525668311679,14,Base Case
W4319769514,"Data-Driven Learning for Data Rights, Data Pricing, and Privacy Computing",0.0023634453781512608,0.002612351137317425,0.27977729820816405,0.568013959899003,0.08572144215480447,15,Base Case
W4210813858,Data Boundary and Data Pricing Based on the Shapley Value,0.0006302521008403362,0.0006966269699513133,0.2833942704375394,0.5690645285803618,0.08549842828144237,16,Base Case
W2342966760,Time and Location Aware Mobile Data Pricing,0.004493899102528042,0.004967173153230176,0.2666533713275521,0.5488700235465467,0.08328471988793262,17,Base Case
W2734445852,A First Look at Information Entropy-Based Data Pricing,0.0005291856584532414,0.0005849167361734225,0.27439998065374255,0.5506688871723788,0.0827130664827258,18,Base Case
W3121615946,Data Pricing for Blockchain-based Car Sharing: A Stackelberg Game Approach,0.02626575630252101,0.02903192897272098,0.2118647706863393,0.5019682141405005,0.08039581905989679,19,Base Case
W2950902070,"A Survey of Smart Data Pricing: Past Proposals, Current Plans, and Future Trends",0.03460905581623114,0.038253901342003994,0.19167387431325456,0.4802598377910644,0.07846911002734483,20,Base Case
W2790400697,"A Survey on Big Data Market: Pricing, Trading and Protection",0.08735904585131782,0.09655924562266298,0.11374836841010076,0.41192363559876916,0.07570980776746203,21,Base Case
W3215634159,Coalition Game and Blockchain-Based Optimal Data Pricing Scheme for Ride Sharing Beyond 5G,0.028676470588235296,0.03169652713278475,0.18527285145533606,0.4492222777484366,0.07236691680262212,22,Base Case
W2910976764,Nonrivalry and the Economics of Data,0.13524926776660226,0.14949301631324602,0.06266678688932102,0.3497725660498399,0.07076687948032111,23,Base Case
W3210061505,Personal big data pricing method based on differential privacy,0.0006302521008403362,0.0006966269699513133,0.23029147497443828,0.4625629949381644,0.06949723109087604,24,Base Case
W2765365501,Pricing of Data Products in Data Marketplaces,0.02229746110358204,0.024645713589030387,0.1880579111506136,0.4378401072212124,0.06945282474130939,25,Base Case
W2473283431,Data Collection and Wireless Communication in Internet of Things (IoT) Using Economic Analysis and Pricing Models: A Survey,0.09290105574756356,0.10268491114018247,0.07517762519195147,0.31479702362460926,0.05853327008302181,26,Base Case
W2067195421,When Users Interfere with Protocols: Prospect Theory in Wireless Networks using Random Access and Data Pricing as an Example,0.014338235294117648,0.015848263566392375,0.1602235142906243,0.3566094080197326,0.055469485163953045,27,Base Case
W2533772775,A pricing model for Big Personal Data,0.024213213133601644,0.026763222646233393,0.1449738809834865,0.34775073065040313,0.055420035177985945,28,Base Case
W3089176333,Towards Query Pricing on Incomplete Data,0.001986006281160996,0.002195162120213144,0.1498374554497217,0.3045014130707954,0.04590916244925285,29,Base Case
W2942073230,Big Data Market Optimization Pricing Model Based on Data Quality,0.004167991858139876,0.004606943055082791,0.14135038902879787,0.2925172666572343,0.04434925363512657,30,Base Case
W2734426755,An Online Pricing Mechanism for Mobile Crowdsensing Data Markets,0.023370308707408267,0.02583154791544753,0.10658684967601846,0.26103167378398584,0.04151474933367805,31,Base Case
W2759182208,Pricing privacy – the right to know the value of your personal data,0.02067444687704714,0.02285177195629109,0.10840179718438309,0.25947275151633437,0.04099620697873309,32,Base Case
W3111554765,Optimal Sticky Prices under Rational Inattention,0.15936157731466755,0.17614470873378768,0.0,0.17614470873378768,0.03728114175528696,33,Base Case
W1777686370,The Pricing Behaviour of Firms in the Euro Area: New Survey Evidence,0.0548602520072617,0.06063784805418022,0.06261359186328548,0.21623905953701006,0.03702515386300592,34,Base Case
W2150449738,The Pricing Behaviour of Italian Firms: New Survey Evidence on Price Stickiness,0.054982054542306896,0.06077247819790808,0.05902913359829079,0.2075295192716379,0.03554365700562097,35,Base Case
W2921968831,Personal Data Trading Scheme for Data Brokers in IoT Data Marketplaces,0.007661075156663533,0.008467899695756535,0.0998911046739948,0.2150170518827678,0.032889817772292364,36,Base Case
W4322604225,Data and Markets,0.0017331932773109247,0.0019157241673661118,0.10517285065435975,0.21387328285008037,0.03222439520336049,37,Base Case
W2920282816,Pricing for Revenue Maximization in IoT Data Markets: An Information Design Perspective,0.008888848609235625,0.009824975854505643,0.0937307205406257,0.20465363346485357,0.031401795972293194,38,Base Case
W4388068877,Multi-Blockchain Based Data Trading Markets With Novel Pricing Mechanisms,0.0023634453781512608,0.002612351137317425,0.0976791404445105,0.20001200973539768,0.030184677020697943,39,Base Case
W2934375453,Personal Data Market Optimization Pricing Model Based on Privacy Level,0.0007064247225311586,0.000780821695476184,0.09971866991594336,0.20084106153467812,0.030181046600567776,40,Base Case
W2508874533,Smart Media Pricing (SMP): Non-uniform packet pricing game for wireless multimedia communications,0.0003151260504201681,0.00034831348497565664,0.09715973698857153,0.19493852383483717,0.0292645434760331,41,Base Case
W4390728454,Pricing Game and Blockchain for Electricity Data Trading in Low-Carbon Smart Energy Systems,0.010556722689075633,0.011668501746684498,0.08370697579895028,0.1868963332911429,0.028797730060681256,42,Base Case
W2996741051,Dynamic Pricing for Revenue Maximization in Mobile Social Data Market With Network Effects,0.004902836134453782,0.005419177303746258,0.08584596360297195,0.18083282049029376,0.02746791086434476,43,Base Case
W2581979418,When Social Network Effect Meets Congestion Effect in Wireless Networks: Data Usage Equilibrium and Optimal Pricing,0.015119106769276752,0.016711372358788622,0.0711866667302777,0.1686017209770293,0.026276406295407295,44,Base Case
W2018362551,The challenges of personal data markets and privacy,0.04059678553973712,0.04487222757782577,0.0472039981160551,0.15622541217831104,0.02588737561379334,45,Base Case
W2190764372,Prospect Pricing in Cognitive Radio Networks,0.006302521008403362,0.006966269699513133,0.07852201668089681,0.16838634742569714,0.02566851076231373,46,Base Case
W2916829860,ARETE: On Designing Joint Online Pricing and Reward Sharing Mechanisms for Mobile Data Markets,0.00343795554515661,0.003800023119409626,0.08033612656918859,0.16691450936408073,0.025259174052704055,47,Base Case
W3127298136,A Model of the Data Economy,0.017647058823529415,0.019505555158636775,0.06015441333117877,0.14920114363912826,0.023398759443813883,48,Base Case
W4226305897,Business Data Sharing through Data Marketplaces: A Systematic Literature Review,0.005763430372148861,0.00637040484485835,0.07036888249030032,0.1506943959850068,0.02294015390634758,49,Base Case
W2982407593,Trading Private Range Counting over Big IoT Data,0.04616596638655463,0.051027925548933706,0.03489012429885979,0.13505113946757538,0.02266965374165384,50,Base Case
W3186955607,Pricing through health apps generated data—Digital dividend as a game changer: Discrete choice experiment,0.0003151260504201681,0.00034831348497565664,0.07312690897818132,0.14680590014943182,0.022038782088558386,51,Base Case
W3040491562,Subscription-Based Data-Sharing Model Using Blockchain and Data as a Service,0.00689732142857143,0.007623711402404685,0.06611088112942556,0.14387755588757123,0.021965541720315254,52,Base Case
W3014121762,Advancing Data Monetization and the Creation of Data-based Business Models,0.006109506302521009,0.006752927689965543,0.06664494355084916,0.14364320266926964,0.02188598465666367,53,Base Case
W4377287661,A Reference System Architecture with Data Sovereignty for Human-Centric Data Ecosystems,0.0015756302521008406,0.0017415674248782832,0.061774761068405425,0.12615176885414012,0.018999660962050517,54,Base Case
W3206864493,Embedding European values in data governance: a case for public data commons,0.004096638655462185,0.0045280753046835365,0.058446135409534104,0.12353753414296857,0.01872641566158928,55,Base Case
W2514159439,Big Data Driven Mobile Traffic Understanding and Forecasting: A Time Series Approach,0.035609243697479,0.0393594238022492,0.029062687514537125,0.10663592390905949,0.017464383568947296,56,Base Case
W2509511072,Understanding rollover data,0.0,0.0,0.05710967020486543,0.11421934040973088,0.01713290106145963,57,Base Case
W4377865288,"The Dimensions of Data Labor: A Road Map for Researchers, Activists, and Policymakers to Empower Data Producers",0.0009453781512605043,0.0010449404549269699,0.050793766539311266,0.10305708522566985,0.015496253764982183,58,Base Case
W3209462287,Regulatory Spillovers and Data Governance: Evidence from the GDPR,0.01602788388082506,0.017715857143107305,0.037616553717976876,0.09828024051413067,0.015351427622448099,59,Base Case
W3121561769,The Economic Consequences of Data Privacy Regulation: Empirical Evidence from GDPR,0.01717436974789916,0.01898308493117329,0.03290011590795892,0.08977968230330097,0.014063455712485207,60,Base Case
W3113404185,Blockchain Based Data and Energy Trading in Internet of Electric Vehicles,0.012814958251671277,0.014164562918570753,0.03425159676896437,0.08654902763646358,0.013411429347093768,61,Base Case
W4386021011,What is the value of data? A review of empirical methods,0.0015756302521008406,0.0017415674248782832,0.04315131101145227,0.08864539678856952,0.013350843195679762,62,Base Case
W4220901737,Data Market Design: A Systematic Literature Review,0.002993697478991597,0.003308978107268738,0.040691717856329884,0.08576959784819853,0.012964773079771905,63,Base Case
